Student_ID,First_Name,Last_Name,Email,Gender,Age,Department
S4715,Emma,Williams,student3715@university.com,Female,22,Engineering
S4716,Liam,Williams,student3716@university.com,Male,19,Mathematics
S4717,Emma,Davis,student3717@university.com,Male,19,Engineering
S4718,Liam,Brown,student3718@university.com,Female,19,Business
S4719,Emma,Williams,student3719@university.com,Female,20,Engineering
S4720,Omar,Jones,student3720@university.com,Female,21,Mathematics
S4721,Omar,Williams,student3721@university.com,Male,18,CS
S4722,Maria,Jones,student3722@university.com,Female,21,Business
S4723,Liam,Williams,student3723@university.com,Male,22,Engineering
S4724,John,Jones,student3724@university.com,Male,20,Business
S4725,Liam,Williams,student3725@university.com,Female,23,Engineering
S4726,Emma,Williams,student3726@university.com,Female,20,CS
S4727,Emma,Johnson,student3727@university.com,Female,24,Mathematics
S4728,John,Jones,student3728@university.com,Male,19,Engineering
S4729,Ali,Jones,student3729@university.com,Male,19,Engineering
S4730,Emma,Jones,student3730@university.com,Male,22,CS
S4731,Maria,Smith,student3731@university.com,Male,23,Business
S4732,Ahmed,Williams,student3732@university.com,Male,24,Mathematics
S4733,Ahmed,Jones,student3733@university.com,Male,20,Engineering
S4734,Sara,Davis,student3734@university.com,Female,23,Engineering
S4735,Sara,Smith,student3735@university.com,Male,18,Mathematics
S4736,Ahmed,Johnson,student3736@university.com,Female,21,CS
S4737,Ahmed,Jones,student3737@university.com,Female,20,Business
S4738,Omar,Jones,student3738@university.com,Female,23,Mathematics
S4739,Maria,Smith,student3739@university.com,Female,18,Business
S4740,John,Williams,student3740@university.com,Female,18,CS
S4741,Sara,Davis,student3741@university.com,Male,24,CS
S4742,Omar,Johnson,student3742@university.com,Male,24,Mathematics
S4743,Omar,Jones,student3743@university.com,Male,21,Engineering
S4744,John,Williams,student3744@university.com,Male,18,CS
S4745,Omar,Davis,student3745@university.com,Female,22,CS
S4746,Liam,Davis,student3746@university.com,Female,18,Mathematics
S4747,Maria,Johnson,student3747@university.com,Female,23,Mathematics
S4748,Ahmed,Brown,student3748@university.com,Male,24,Mathematics
S4749,Emma,Davis,student3749@university.com,Male,22,CS
S4750,John,Brown,student3750@university.com,Male,24,Business
S4751,Ahmed,Davis,student3751@university.com,Male,24,CS
S4752,Ahmed,Johnson,student3752@university.com,Female,24,Mathematics
S4753,Ali,Smith,student3753@university.com,Female,18,Engineering
S4754,Liam,Johnson,student3754@university.com,Male,19,Engineering
S4755,John,Johnson,student3755@university.com,Male,18,Mathematics
S4756,Omar,Smith,student3756@university.com,Female,24,Engineering
S4757,Emma,Smith,student3757@university.com,Female,22,CS
S4758,John,Williams,student3758@university.com,Female,18,Business
S4759,Omar,Davis,student3759@university.com,Female,24,CS
S4760,Ahmed,Williams,student3760@university.com,Male,24,Mathematics
S4761,Emma,Smith,student3761@university.com,Female,18,CS
S4762,Omar,Brown,student3762@university.com,Female,18,Engineering
S4763,Maria,Brown,student3763@university.com,Female,22,CS
S4764,Omar,Johnson,student3764@university.com,Female,18,Business
S4765,Ali,Jones,student3765@university.com,Male,21,Engineering
S4766,Liam,Johnson,student3766@university.com,Male,23,Business
S4767,Ahmed,Johnson,student3767@university.com,Male,21,Business
S4768,Omar,Jones,student3768@university.com,Male,22,Business
S4769,Liam,Davis,student3769@university.com,Male,19,CS
S4770,Sara,Smith,student3770@university.com,Male,21,CS
S4771,Sara,Brown,student3771@university.com,Female,24,CS
S4772,Liam,Johnson,student3772@university.com,Female,23,CS
S4773,Liam,Jones,student3773@university.com,Female,20,Engineering
S4774,Ali,Williams,student3774@university.com,Female,23,CS
S4775,Maria,Johnson,student3775@university.com,Male,21,Engineering
S4776,Ahmed,Brown,student3776@university.com,Female,20,Business
S4777,John,Smith,student3777@university.com,Male,22,Engineering
S4778,Ali,Johnson,student3778@university.com,Female,23,Mathematics
S4779,Maria,Johnson,student3779@university.com,Female,19,CS
S4780,Liam,Davis,student3780@university.com,Female,20,Mathematics
S4781,John,Jones,student3781@university.com,Male,20,Engineering
S4782,Liam,Williams,student3782@university.com,Female,23,CS
S4783,Liam,Williams,student3783@university.com,Male,21,Mathematics
S4784,Sara,Smith,student3784@university.com,Male,20,CS
S4785,Sara,Brown,student3785@university.com,Female,22,Engineering
S4786,John,Smith,student3786@university.com,Male,23,Mathematics
S4787,Ali,Johnson,student3787@university.com,Male,22,Engineering
S4788,Sara,Johnson,student3788@university.com,Female,23,Mathematics
S4789,Ahmed,Williams,student3789@university.com,Female,22,Business
S4790,Liam,Brown,student3790@university.com,Female,21,Business
S4791,Emma,Jones,student3791@university.com,Female,23,Business
S4792,Omar,Brown,student3792@university.com,Female,24,Business
S4793,John,Johnson,student3793@university.com,Female,19,Business
S4794,John,Jones,student3794@university.com,Male,21,Engineering
S4795,Sara,Brown,student3795@university.com,Female,22,Business
S4796,Ali,Brown,student3796@university.com,Female,23,Engineering
S4797,Liam,Jones,student3797@university.com,Male,21,Business
S4798,Ahmed,Johnson,student3798@university.com,Female,22,CS
S4799,Ali,Brown,student3799@university.com,Male,18,Business
S4800,Maria,Jones,student3800@university.com,Female,18,CS
S4801,Maria,Davis,student3801@university.com,Female,20,Engineering
S4802,Emma,Davis,student3802@university.com,Male,19,Business
S4803,Sara,Johnson,student3803@university.com,Female,18,Mathematics
S4804,Sara,Jones,student3804@university.com,Male,24,Engineering
S4805,Sara,Davis,student3805@university.com,Female,22,Business
S4806,Emma,Jones,student3806@university.com,Female,21,Engineering
S4807,Maria,Brown,student3807@university.com,Male,23,Mathematics
S4808,Ali,Johnson,student3808@university.com,Female,21,Business
S4809,Emma,Davis,student3809@university.com,Female,20,Mathematics
S4810,Emma,Brown,student3810@university.com,Male,21,Business
S4811,Ali,Smith,student3811@university.com,Female,18,CS
S4812,Sara,Smith,student3812@university.com,Male,21,Engineering
S4813,Ahmed,Johnson,student3813@university.com,Female,18,Mathematics
S4814,Ali,Davis,student3814@university.com,Male,18,Engineering
S4815,Maria,Davis,student3815@university.com,Female,19,Mathematics
S4816,John,Davis,student3816@university.com,Male,20,Engineering
S4817,Liam,Jones,student3817@university.com,Male,24,Engineering
S4818,John,Brown,student3818@university.com,Female,24,Engineering
S4819,Omar,Davis,student3819@university.com,Female,22,CS
S4820,Omar,Brown,student3820@university.com,Male,24,Business
S4821,Emma,Johnson,student3821@university.com,Female,18,CS
S4822,Liam,Davis,student3822@university.com,Male,23,Engineering
S4823,John,Johnson,student3823@university.com,Female,20,Mathematics
S4824,Ahmed,Davis,student3824@university.com,Female,22,Engineering
S4825,Sara,Smith,student3825@university.com,Male,24,Business
S4826,Maria,Williams,student3826@university.com,Male,24,CS
S4827,Omar,Johnson,student3827@university.com,Female,23,Business
S4828,Ahmed,Davis,student3828@university.com,Female,21,Mathematics
S4829,Maria,Williams,student3829@university.com,Female,20,Business
S4830,Maria,Johnson,student3830@university.com,Female,23,CS
S4831,Sara,Jones,student3831@university.com,Female,24,Mathematics
S4832,Liam,Davis,student3832@university.com,Male,20,Business
S4833,Emma,Jones,student3833@university.com,Female,20,CS
S4834,John,Smith,student3834@university.com,Female,24,CS
S4835,Sara,Davis,student3835@university.com,Male,21,Engineering
S4836,Ahmed,Smith,student3836@university.com,Male,21,Business
S4837,Emma,Williams,student3837@university.com,Male,24,Mathematics
S4838,Ahmed,Johnson,student3838@university.com,Female,20,Engineering
S4839,Emma,Brown,student3839@university.com,Male,23,Business
S4840,Liam,Smith,student3840@university.com,Male,19,Business
S4841,Omar,Brown,student3841@university.com,Male,18,Mathematics
S4842,Ahmed,Brown,student3842@university.com,Male,21,Engineering
S4843,Sara,Johnson,student3843@university.com,Female,24,Engineering
S4844,Emma,Williams,student3844@university.com,Female,19,Mathematics
S4845,Emma,Johnson,student3845@university.com,Female,21,Engineering
S4846,Maria,Davis,student3846@university.com,Male,20,CS
S4847,Maria,Smith,student3847@university.com,Male,24,Mathematics
S4848,Ali,Brown,student3848@university.com,Male,19,Business
S4849,Ahmed,Johnson,student3849@university.com,Male,24,Mathematics
S4850,Maria,Johnson,student3850@university.com,Male,23,CS
S4851,Ali,Johnson,student3851@university.com,Male,23,Mathematics
S4852,Omar,Smith,student3852@university.com,Female,22,Business
S4853,Omar,Williams,student3853@university.com,Female,18,Business
S4854,Maria,Johnson,student3854@university.com,Male,18,Mathematics
S4855,Ahmed,Smith,student3855@university.com,Female,21,Mathematics
S4856,Emma,Brown,student3856@university.com,Male,18,CS
S4857,John,Davis,student3857@university.com,Male,24,CS
S4858,Liam,Jones,student3858@university.com,Female,24,Business
S4859,Ahmed,Smith,student3859@university.com,Male,22,Engineering
S4860,Liam,Jones,student3860@university.com,Female,23,Engineering
S4861,Sara,Johnson,student3861@university.com,Male,19,Engineering
S4862,Omar,Johnson,student3862@university.com,Male,19,Engineering
S4863,Maria,Smith,student3863@university.com,Female,23,Business
S4864,Maria,Jones,student3864@university.com,Male,20,Engineering
S4865,Liam,Johnson,student3865@university.com,Male,23,Engineering
S4866,Emma,Brown,student3866@university.com,Male,19,Mathematics
S4867,Liam,Williams,student3867@university.com,Female,21,Engineering
S4868,Sara,Williams,student3868@university.com,Male,22,Mathematics
S4869,Emma,Johnson,student3869@university.com,Male,23,Business
S4870,Sara,Jones,student3870@university.com,Male,20,Mathematics
S4871,John,Davis,student3871@university.com,Female,21,CS
S4872,Omar,Johnson,student3872@university.com,Female,23,Mathematics
S4873,Maria,Davis,student3873@university.com,Female,21,Engineering
S4874,Maria,Davis,student3874@university.com,Female,23,Mathematics
S4875,John,Jones,student3875@university.com,Female,21,Mathematics
S4876,Ali,Davis,student3876@university.com,Male,24,Business
S4877,Omar,Brown,student3877@university.com,Female,18,Business
S4878,Emma,Jones,student3878@university.com,Female,21,Engineering
S4879,John,Johnson,student3879@university.com,Male,24,CS
S4880,Emma,Brown,student3880@university.com,Female,18,CS
S4881,Liam,Smith,student3881@university.com,Male,19,Mathematics
S4882,Ahmed,Williams,student3882@university.com,Female,18,CS
S4883,Maria,Johnson,student3883@university.com,Male,21,Business
S4884,Emma,Johnson,student3884@university.com,Male,22,Engineering
S4885,Sara,Johnson,student3885@university.com,Female,22,Engineering
S4886,Emma,Brown,student3886@university.com,Female,19,Business
S4887,Ahmed,Smith,student3887@university.com,Male,21,Engineering
S4888,Omar,Jones,student3888@university.com,Male,18,Mathematics
S4889,Maria,Smith,student3889@university.com,Male,22,Engineering
S4890,Liam,Brown,student3890@university.com,Male,23,CS
S4891,John,Johnson,student3891@university.com,Male,20,Engineering
S4892,Liam,Williams,student3892@university.com,Male,21,Engineering
S4893,Ahmed,Johnson,student3893@university.com,Male,24,Business
S4894,Maria,Jones,student3894@university.com,Female,24,Business
S4895,Emma,Davis,student3895@university.com,Male,23,CS
S4896,Omar,Williams,student3896@university.com,Female,23,Business
S4897,Ali,Johnson,student3897@university.com,Female,21,CS
S4898,Omar,Williams,student3898@university.com,Male,20,Mathematics
S4899,Ali,Davis,student3899@university.com,Male,22,CS
S4900,Sara,Smith,student3900@university.com,Female,20,Engineering
S4901,Omar,Brown,student3901@university.com,Male,19,CS
S4902,Maria,Johnson,student3902@university.com,Male,18,Mathematics
S4903,Ali,Jones,student3903@university.com,Female,18,Engineering
S4904,John,Smith,student3904@university.com,Female,23,CS
S4905,Maria,Johnson,student3905@university.com,Female,22,Business
S4906,John,Smith,student3906@university.com,Male,20,Business
S4907,Omar,Jones,student3907@university.com,Male,23,Business
S4908,John,Johnson,student3908@university.com,Female,21,CS
S4909,Ali,Davis,student3909@university.com,Male,23,CS
S4910,Maria,Davis,student3910@university.com,Female,21,Mathematics
S4911,Emma,Jones,student3911@university.com,Male,21,Engineering
S4912,Ahmed,Williams,student3912@university.com,Female,19,Engineering
S4913,Ali,Jones,student3913@university.com,Male,19,Engineering
S4914,Ali,Williams,student3914@university.com,Female,21,Engineering
S4915,Emma,Johnson,student3915@university.com,Male,22,CS
S4916,Maria,Williams,student3916@university.com,Male,19,CS
S4917,Maria,Johnson,student3917@university.com,Female,19,Mathematics
S4918,Liam,Johnson,student3918@university.com,Male,18,Engineering
S4919,Omar,Brown,student3919@university.com,Male,23,CS
S4920,John,Johnson,student3920@university.com,Female,18,CS
S4921,Omar,Williams,student3921@university.com,Male,22,CS
S4922,Emma,Brown,student3922@university.com,Male,19,CS
S4923,Omar,Brown,student3923@university.com,Male,24,Engineering
S4924,Emma,Johnson,student3924@university.com,Female,19,Engineering
S4925,Maria,Jones,student3925@university.com,Female,20,CS
S4926,John,Jones,student3926@university.com,Female,22,Business
S4927,Omar,Davis,student3927@university.com,Female,24,Mathematics
S4928,Ali,Brown,student3928@university.com,Female,23,Engineering
S4929,Sara,Johnson,student3929@university.com,Male,23,Engineering
S4930,Liam,Jones,student3930@university.com,Male,24,Business
S4931,Ahmed,Johnson,student3931@university.com,Female,23,Engineering
S4932,Ali,Johnson,student3932@university.com,Male,24,Business
S4933,Maria,Brown,student3933@university.com,Male,22,Business
S4934,Ahmed,Davis,student3934@university.com,Male,24,CS
S4935,Sara,Brown,student3935@university.com,Male,24,Engineering
S4936,Sara,Smith,student3936@university.com,Female,20,Mathematics
S4937,John,Jones,student3937@university.com,Female,20,Business
S4938,Ahmed,Jones,student3938@university.com,Male,18,Mathematics
S4939,John,Jones,student3939@university.com,Male,22,CS
S4940,Ali,Williams,student3940@university.com,Female,22,Engineering
S4941,Emma,Johnson,student3941@university.com,Male,20,CS
S4942,Emma,Brown,student3942@university.com,Male,21,CS
S4943,Emma,Jones,student3943@university.com,Male,21,Mathematics
S4944,Ahmed,Smith,student3944@university.com,Female,18,Mathematics
S4945,Emma,Jones,student3945@university.com,Female,21,Business
S4946,Ali,Davis,student3946@university.com,Male,21,Engineering
S4947,John,Johnson,student3947@university.com,Male,21,CS
S4948,Ahmed,Johnson,student3948@university.com,Male,19,Business
S4949,John,Brown,student3949@university.com,Male,18,Business
S4950,Ahmed,Williams,student3950@university.com,Male,20,CS
S4951,John,Brown,student3951@university.com,Male,21,CS
S4952,Sara,Jones,student3952@university.com,Female,23,Business
S4953,John,Davis,student3953@university.com,Female,24,CS
S4954,Emma,Smith,student3954@university.com,Male,19,CS
S4955,Sara,Brown,student3955@university.com,Female,21,Mathematics
S4956,John,Williams,student3956@university.com,Male,24,Engineering
S4957,Ahmed,Brown,student3957@university.com,Male,24,Business
S4958,Ahmed,Johnson,student3958@university.com,Female,19,CS
S4959,Liam,Jones,student3959@university.com,Female,18,Business
S4960,Ahmed,Jones,student3960@university.com,Male,23,Engineering
S4961,Maria,Jones,student3961@university.com,Male,23,Business
S4962,Ali,Jones,student3962@university.com,Female,23,Business
S4963,Ahmed,Jones,student3963@university.com,Female,21,Business
S4964,Sara,Jones,student3964@university.com,Male,19,Mathematics
S4965,Liam,Smith,student3965@university.com,Male,23,Engineering
S4966,Ahmed,Williams,student3966@university.com,Male,24,Engineering
S4967,Maria,Jones,student3967@university.com,Female,24,Business
S4968,Emma,Williams,student3968@university.com,Male,22,Business
S4969,Sara,Davis,student3969@university.com,Female,22,Engineering
S4970,Maria,Jones,student3970@university.com,Male,19,CS
S4971,Emma,Brown,student3971@university.com,Female,21,Mathematics
S4972,Omar,Jones,student3972@university.com,Female,21,Engineering
S4973,Omar,Johnson,student3973@university.com,Female,18,Business
S4974,Sara,Smith,student3974@university.com,Female,18,CS
S4975,John,Brown,student3975@university.com,Male,23,CS
S4976,Ali,Brown,student3976@university.com,Female,20,CS
S4977,Liam,Johnson,student3977@university.com,Female,24,Mathematics
S4978,Ali,Jones,student3978@university.com,Female,18,Mathematics
S4979,Maria,Smith,student3979@university.com,Male,21,Engineering
S4980,Emma,Brown,student3980@university.com,Male,24,Engineering
S4981,Ali,Smith,student3981@university.com,Male,20,Engineering
S4982,Emma,Brown,student3982@university.com,Male,18,Engineering
S4983,Emma,Jones,student3983@university.com,Male,19,Business
S4984,Maria,Davis,student3984@university.com,Male,22,Mathematics
S4985,Maria,Brown,student3985@university.com,Female,18,CS
S4986,Maria,Davis,student3986@university.com,Female,18,Business
S4987,Ali,Brown,student3987@university.com,Female,19,Engineering
S4988,Omar,Williams,student3988@university.com,Male,21,Engineering
S4989,Maria,Jones,student3989@university.com,Female,23,Business
S4990,Liam,Johnson,student3990@university.com,Female,19,CS
S4991,Ali,Davis,student3991@university.com,Male,23,Mathematics
S4992,Maria,Johnson,student3992@university.com,Female,18,Mathematics
S4993,Ahmed,Jones,student3993@university.com,Male,21,CS
S4994,Emma,Johnson,student3994@university.com,Female,20,Mathematics
S4995,Liam,Jones,student3995@university.com,Male,18,Engineering
S4996,Maria,Johnson,student3996@university.com,Male,19,Engineering
S4997,Sara,Davis,student3997@university.com,Male,20,Engineering
S4998,Emma,Williams,student3998@university.com,Female,22,Engineering
S4999,Emma,Johnson,student3999@university.com,Female,20,CS
S5000,Maria,Davis,student4000@university.com,Male,19,Mathematics
S5001,Omar,Brown,student4001@university.com,Male,24,Mathematics
S5002,John,Jones,student4002@university.com,Female,20,Business
S5003,Omar,Smith,student4003@university.com,Female,19,CS
S5004,Maria,Smith,student4004@university.com,Male,24,Mathematics
S5005,Emma,Jones,student4005@university.com,Female,18,Mathematics
S5006,Liam,Williams,student4006@university.com,Female,24,Business
S5007,Sara,Johnson,student4007@university.com,Female,21,Engineering
S5008,Liam,Williams,student4008@university.com,Male,22,Mathematics
S5009,Liam,Smith,student4009@university.com,Male,24,Engineering
S5010,Emma,Davis,student4010@university.com,Female,21,Business
S5011,Omar,Jones,student4011@university.com,Male,21,Mathematics
S5012,Sara,Jones,student4012@university.com,Female,21,Engineering
S5013,Ali,Williams,student4013@university.com,Female,24,CS
S5014,Ahmed,Davis,student4014@university.com,Male,19,Engineering
S5015,Emma,Williams,student4015@university.com,Male,19,Engineering
S5016,Maria,Johnson,student4016@university.com,Male,22,Engineering
S5017,Ali,Brown,student4017@university.com,Female,19,Engineering
S5018,Ahmed,Davis,student4018@university.com,Female,23,CS
S5019,Maria,Brown,student4019@university.com,Male,19,Business
S5020,Liam,Johnson,student4020@university.com,Male,19,Engineering
S5021,John,Brown,student4021@university.com,Male,19,Engineering
S5022,Maria,Smith,student4022@university.com,Female,18,Mathematics
S5023,Sara,Brown,student4023@university.com,Female,22,Mathematics
S5024,Sara,Johnson,student4024@university.com,Female,23,CS
S5025,John,Brown,student4025@university.com,Male,19,CS
S5026,Ali,Jones,student4026@university.com,Male,22,CS
S5027,Ahmed,Williams,student4027@university.com,Female,20,Mathematics
S5028,Maria,Smith,student4028@university.com,Male,18,Engineering
S5029,Sara,Jones,student4029@university.com,Male,24,Mathematics
S5030,Ali,Jones,student4030@university.com,Male,19,Business
S5031,John,Johnson,student4031@university.com,Male,23,CS
S5032,Omar,Williams,student4032@university.com,Female,18,CS
S5033,Emma,Williams,student4033@university.com,Male,23,CS
S5034,Omar,Davis,student4034@university.com,Female,24,Business
S5035,Omar,Smith,student4035@university.com,Female,24,Engineering
S5036,Sara,Johnson,student4036@university.com,Male,18,Engineering
S5037,Liam,Smith,student4037@university.com,Female,20,Engineering
S5038,Liam,Davis,student4038@university.com,Female,22,CS
S5039,John,Brown,student4039@university.com,Male,18,Engineering
S5040,Maria,Jones,student4040@university.com,Female,21,Mathematics
S5041,Liam,Smith,student4041@university.com,Female,24,CS
S5042,Omar,Jones,student4042@university.com,Female,20,Business
S5043,Liam,Johnson,student4043@university.com,Female,24,Business
S5044,Omar,Brown,student4044@university.com,Female,21,Engineering
S5045,Ahmed,Johnson,student4045@university.com,Female,20,CS
S5046,Sara,Brown,student4046@university.com,Female,24,Mathematics
S5047,Sara,Brown,student4047@university.com,Female,21,Mathematics
S5048,Maria,Jones,student4048@university.com,Male,21,CS
S5049,Liam,Johnson,student4049@university.com,Male,24,Engineering
S5050,Liam,Johnson,student4050@university.com,Male,24,Business
S5051,Emma,Smith,student4051@university.com,Female,23,Business
S5052,Ali,Johnson,student4052@university.com,Female,18,Mathematics
S5053,Ahmed,Smith,student4053@university.com,Female,18,Mathematics
S5054,Sara,Williams,student4054@university.com,Male,20,Mathematics
S5055,Ahmed,Williams,student4055@university.com,Male,22,Business
S5056,Sara,Williams,student4056@university.com,Male,24,Mathematics
S5057,Ahmed,Davis,student4057@university.com,Female,23,Business
S5058,John,Johnson,student4058@university.com,Male,18,Business
S5059,Omar,Davis,student4059@university.com,Male,18,Engineering
S5060,Sara,Johnson,student4060@university.com,Female,23,Engineering
S5061,Ahmed,Smith,student4061@university.com,Male,19,Engineering
S5062,Liam,Davis,student4062@university.com,Female,23,Mathematics
S5063,Ali,Davis,student4063@university.com,Male,18,Business
S5064,John,Davis,student4064@university.com,Female,22,Mathematics
S5065,John,Brown,student4065@university.com,Female,19,Business
S5066,Ali,Smith,student4066@university.com,Female,21,Engineering
S5067,Ahmed,Williams,student4067@university.com,Female,23,Engineering
S5068,Liam,Smith,student4068@university.com,Female,21,Mathematics
S5069,Maria,Brown,student4069@university.com,Male,19,Business
S5070,Ali,Johnson,student4070@university.com,Female,19,Mathematics
S5071,Ahmed,Smith,student4071@university.com,Female,19,CS
S5072,Ali,Davis,student4072@university.com,Female,20,Mathematics
S5073,Ali,Williams,student4073@university.com,Female,23,Engineering
S5074,Sara,Williams,student4074@university.com,Male,24,Business
S5075,Ahmed,Johnson,student4075@university.com,Female,22,Business
S5076,Maria,Smith,student4076@university.com,Male,22,Mathematics
S5077,Omar,Brown,student4077@university.com,Female,21,Engineering
S5078,Sara,Johnson,student4078@university.com,Female,21,CS
S5079,Ali,Smith,student4079@university.com,Male,24,Mathematics
S5080,Omar,Jones,student4080@university.com,Male,21,Business
S5081,Emma,Williams,student4081@university.com,Male,23,Engineering
S5082,Omar,Brown,student4082@university.com,Female,18,Business
S5083,Ali,Davis,student4083@university.com,Male,21,Business
S5084,Ali,Brown,student4084@university.com,Female,19,Business
S5085,Liam,Davis,student4085@university.com,Male,21,Business
S5086,Ahmed,Brown,student4086@university.com,Male,19,CS
S5087,Ahmed,Williams,student4087@university.com,Female,20,Engineering
S5088,Sara,Davis,student4088@university.com,Male,18,Mathematics
S5089,Maria,Smith,student4089@university.com,Male,18,Engineering
S5090,Sara,Davis,student4090@university.com,Female,24,Engineering
S5091,John,Johnson,student4091@university.com,Female,23,Engineering
S5092,Ali,Smith,student4092@university.com,Female,23,Mathematics
S5093,Omar,Johnson,student4093@university.com,Male,22,Engineering
S5094,Emma,Brown,student4094@university.com,Male,20,Mathematics
S5095,Ali,Smith,student4095@university.com,Male,24,Mathematics
S5096,Ali,Brown,student4096@university.com,Male,23,CS
S5097,Sara,Jones,student4097@university.com,Male,19,Business
S5098,Emma,Brown,student4098@university.com,Female,20,Mathematics
S5099,Emma,Brown,student4099@university.com,Male,18,Business
S5100,Emma,Johnson,student4100@university.com,Female,19,Engineering
S5101,Sara,Davis,student4101@university.com,Male,24,Business
S5102,Ali,Jones,student4102@university.com,Female,24,Business
S5103,Sara,Brown,student4103@university.com,Male,20,Business
S5104,Ahmed,Brown,student4104@university.com,Male,18,Engineering
S5105,Ahmed,Jones,student4105@university.com,Female,23,Engineering
S5106,Sara,Jones,student4106@university.com,Male,19,Mathematics
S5107,Emma,Smith,student4107@university.com,Female,19,Mathematics
S5108,Liam,Johnson,student4108@university.com,Male,18,CS
S5109,Ali,Jones,student4109@university.com,Male,19,Engineering
S5110,Sara,Jones,student4110@university.com,Female,23,CS
S5111,Sara,Williams,student4111@university.com,Male,23,Engineering
S5112,Sara,Davis,student4112@university.com,Female,23,Business
S5113,Liam,Jones,student4113@university.com,Male,18,CS
S5114,Liam,Johnson,student4114@university.com,Male,21,CS
S5115,John,Davis,student4115@university.com,Male,21,CS
S5116,Ahmed,Davis,student4116@university.com,Male,24,Engineering
S5117,Omar,Brown,student4117@university.com,Male,24,Mathematics
S5118,Emma,Brown,student4118@university.com,Male,19,CS
S5119,Maria,Brown,student4119@university.com,Male,23,Mathematics
S5120,Liam,Brown,student4120@university.com,Female,19,Engineering
S5121,Omar,Williams,student4121@university.com,Male,18,CS
S5122,Liam,Jones,student4122@university.com,Male,19,Engineering
S5123,Emma,Brown,student4123@university.com,Male,22,Mathematics
S5124,Maria,Smith,student4124@university.com,Female,21,Mathematics
S5125,John,Brown,student4125@university.com,Female,19,CS
S5126,Sara,Jones,student4126@university.com,Male,19,Mathematics
S5127,John,Brown,student4127@university.com,Male,20,Business
S5128,Liam,Williams,student4128@university.com,Male,19,Business
S5129,John,Johnson,student4129@university.com,Female,22,CS
S5130,Omar,Johnson,student4130@university.com,Male,21,Engineering
S5131,Ali,Jones,student4131@university.com,Female,20,Engineering
S5132,Liam,Johnson,student4132@university.com,Male,18,Engineering
S5133,Liam,Johnson,student4133@university.com,Female,24,Business
S5134,Omar,Smith,student4134@university.com,Female,18,Mathematics
S5135,Ahmed,Jones,student4135@university.com,Male,21,Business
S5136,Maria,Jones,student4136@university.com,Male,24,Mathematics
S5137,Sara,Johnson,student4137@university.com,Male,18,Business
S5138,Omar,Johnson,student4138@university.com,Male,22,Engineering
S5139,Maria,Johnson,student4139@university.com,Male,19,Engineering
S5140,Emma,Davis,student4140@university.com,Male,21,Engineering
S5141,Maria,Williams,student4141@university.com,Male,24,CS
S5142,Emma,Brown,student4142@university.com,Female,20,CS
S5143,Omar,Williams,student4143@university.com,Male,19,Mathematics
S5144,Liam,Jones,student4144@university.com,Male,18,CS
S5145,Liam,Smith,student4145@university.com,Female,18,Business
S5146,Ahmed,Brown,student4146@university.com,Male,20,Business
S5147,Omar,Smith,student4147@university.com,Male,22,Mathematics
S5148,Emma,Davis,student4148@university.com,Male,20,Mathematics
S5149,Maria,Jones,student4149@university.com,Male,21,Engineering
S5150,Maria,Davis,student4150@university.com,Female,20,CS
S5151,Emma,Jones,student4151@university.com,Female,18,Engineering
S5152,John,Smith,student4152@university.com,Male,22,CS
S5153,Ahmed,Smith,student4153@university.com,Male,22,CS
S5154,Ali,Smith,student4154@university.com,Female,23,Mathematics
S5155,Liam,Jones,student4155@university.com,Male,20,Engineering
S5156,Sara,Johnson,student4156@university.com,Female,21,Engineering
S5157,Maria,Smith,student4157@university.com,Female,18,CS
S5158,Sara,Davis,student4158@university.com,Female,19,CS
S5159,Ali,Brown,student4159@university.com,Male,22,Mathematics
S5160,Omar,Jones,student4160@university.com,Male,20,Business
S5161,Sara,Davis,student4161@university.com,Male,23,Engineering
S5162,Ali,Williams,student4162@university.com,Female,21,Engineering
S5163,Liam,Williams,student4163@university.com,Male,21,Mathematics
S5164,Emma,Brown,student4164@university.com,Male,24,Mathematics
S5165,John,Johnson,student4165@university.com,Female,18,Engineering
S5166,Liam,Smith,student4166@university.com,Male,22,Engineering
S5167,Maria,Jones,student4167@university.com,Male,18,CS
S5168,Ali,Davis,student4168@university.com,Male,23,Business
S5169,Sara,Smith,student4169@university.com,Female,19,Engineering
S5170,Maria,Davis,student4170@university.com,Male,19,Mathematics
S5171,John,Jones,student4171@university.com,Female,19,CS
S5172,Emma,Williams,student4172@university.com,Female,21,CS
S5173,Omar,Smith,student4173@university.com,Female,22,Mathematics
S5174,Maria,Brown,student4174@university.com,Male,18,Mathematics
S5175,Omar,Johnson,student4175@university.com,Male,18,CS
S5176,Ali,Brown,student4176@university.com,Male,23,Mathematics
S5177,John,Johnson,student4177@university.com,Female,19,CS
S5178,Sara,Davis,student4178@university.com,Female,22,Mathematics
S5179,John,Smith,student4179@university.com,Male,22,CS
S5180,John,Smith,student4180@university.com,Female,23,Engineering
S5181,Ahmed,Johnson,student4181@university.com,Male,20,Engineering
S5182,John,Williams,student4182@university.com,Male,22,Mathematics
S5183,John,Jones,student4183@university.com,Male,22,Business
S5184,Liam,Brown,student4184@university.com,Male,18,Engineering
S5185,Maria,Davis,student4185@university.com,Male,23,CS
S5186,Sara,Brown,student4186@university.com,Male,22,Business
S5187,Liam,Brown,student4187@university.com,Male,22,CS
